latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.75,4.8500004,175.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),wind_speed_200m (km/h),is_day ()
2023-10-10T20:00,21.2,57,0.00,3,5.6,0
2023-10-10T21:00,20.5,59,0.00,1,6.1,0
2023-10-10T22:00,20.2,60,0.00,0,4.4,0
2023-10-10T23:00,19.1,65,0.00,0,5.8,0
2023-10-11T00:00,16.7,76,0.00,0,4.7,0
2023-10-11T01:00,16.1,80,0.00,0,10.2,0
2023-10-11T02:00,15.3,82,0.00,0,15.9,0
2023-10-11T03:00,14.8,83,0.00,0,19.6,0
2023-10-11T04:00,14.6,81,0.00,3,18.4,0
2023-10-11T05:00,14.1,82,0.00,7,16.5,0
2023-10-11T06:00,13.2,88,0.00,6,11.8,1
2023-10-11T07:00,14.1,86,0.00,8,11.4,1
2023-10-11T08:00,16.6,74,0.00,3,10.7,1
2023-10-11T09:00,19.3,62,0.00,2,11.6,1
2023-10-11T10:00,23.0,50,0.00,2,11.6,1
2023-10-11T11:00,25.1,41,0.00,2,8.8,1
2023-10-11T12:00,27.4,37,0.00,5,11.3,1
2023-10-11T13:00,28.8,34,0.00,3,14.4,1
2023-10-11T14:00,29.2,35,0.00,3,17.5,1
2023-10-11T15:00,28.8,36,0.00,1,19.5,1
2023-10-11T16:00,27.5,41,0.00,1,19.1,1
2023-10-11T17:00,25.9,44,0.00,1,18.0,1
2023-10-11T18:00,24.3,47,0.00,1,17.3,0
2023-10-11T19:00,22.7,49,0.00,9,21.7,0
2023-10-11T20:00,21.5,53,0.00,24,24.6,0
2023-10-11T21:00,20.8,55,0.00,38,25.3,0
2023-10-11T22:00,20.3,64,0.00,26,26.6,0
2023-10-11T23:00,19.8,70,0.00,9,30.2,0
2023-10-12T00:00,18.7,78,0.00,12,29.4,0
2023-10-12T01:00,18.5,77,0.00,10,33.7,0
2023-10-12T02:00,18.2,82,0.00,27,32.6,0
2023-10-12T03:00,17.8,86,0.00,50,30.4,0
2023-10-12T04:00,17.6,88,0.00,83,26.4,0
2023-10-12T05:00,17.0,90,0.00,87,22.8,0
2023-10-12T06:00,16.8,91,0.00,97,20.2,1
2023-10-12T07:00,16.8,87,0.00,95,21.6,1
2023-10-12T08:00,17.6,79,0.00,87,21.3,1
2023-10-12T09:00,19.5,67,0.00,93,15.9,1
2023-10-12T10:00,21.6,57,0.00,41,13.8,1
2023-10-12T11:00,23.2,54,0.00,37,13.5,1
2023-10-12T12:00,26.7,42,0.00,97,11.4,1
2023-10-12T13:00,28.0,34,0.00,100,8.1,1
2023-10-12T14:00,28.1,36,0.00,100,10.8,1
2023-10-12T15:00,27.8,39,0.00,87,13.4,1
2023-10-12T16:00,26.9,42,0.00,100,15.6,1
2023-10-12T17:00,25.5,51,0.00,100,15.3,1
2023-10-12T18:00,23.6,52,0.00,51,14.6,0
2023-10-12T19:00,21.9,61,0.00,39,17.3,0
2023-10-12T20:00,20.9,65,0.00,73,26.3,0
2023-10-12T21:00,20.0,68,0.00,100,23.9,0
2023-10-12T22:00,19.5,69,0.00,100,24.6,0
2023-10-12T23:00,19.1,70,0.00,100,28.9,0
2023-10-13T00:00,18.2,76,0.00,100,24.6,0
2023-10-13T01:00,18.1,78,0.00,100,27.4,0
2023-10-13T02:00,17.7,82,0.00,100,27.4,0
2023-10-13T03:00,17.5,85,0.00,100,27.7,0
2023-10-13T04:00,17.2,88,0.00,92,27.4,0
2023-10-13T05:00,17.2,87,0.00,78,25.6,0
2023-10-13T06:00,17.4,91,0.00,73,27.7,1
2023-10-13T07:00,17.6,87,0.00,59,31.0,1
2023-10-13T08:00,19.0,77,0.00,10,35.7,1
2023-10-13T09:00,20.9,65,0.00,0,40.7,1
2023-10-13T10:00,22.1,59,0.00,0,46.5,1
2023-10-13T11:00,23.1,58,0.00,0,50.4,1
2023-10-13T12:00,25.0,51,0.00,0,54.0,1
2023-10-13T13:00,25.0,50,0.00,2,59.0,1
2023-10-13T14:00,25.3,49,0.00,6,63.4,1
2023-10-13T15:00,25.1,49,0.00,3,64.8,1
2023-10-13T16:00,24.3,53,0.00,0,63.0,1
2023-10-13T17:00,23.5,56,0.00,0,59.3,0
2023-10-13T18:00,23.0,58,0.00,13,53.6,0
2023-10-13T19:00,22.9,58,0.00,27,50.5,0
2023-10-13T20:00,22.5,57,0.00,29,46.4,0
2023-10-13T21:00,22.2,59,0.00,42,45.3,0
2023-10-13T22:00,21.5,63,0.00,52,44.0,0
2023-10-13T23:00,21.1,66,0.00,75,42.6,0
2023-10-14T00:00,21.8,68,0.00,100,42.4,0
2023-10-14T01:00,21.4,70,0.50,100,35.5,0
2023-10-14T02:00,21.3,70,1.20,100,37.1,0
2023-10-14T03:00,20.4,75,0.20,100,36.8,0
2023-10-14T04:00,19.7,79,0.00,95,34.0,0
2023-10-14T05:00,19.7,77,0.00,99,28.1,0
2023-10-14T06:00,20.0,78,0.00,88,19.3,1
2023-10-14T07:00,20.7,73,0.00,95,18.7,1
2023-10-14T08:00,21.2,64,0.00,92,19.4,1
2023-10-14T09:00,22.1,52,0.00,85,17.0,1
2023-10-14T10:00,22.3,49,0.10,73,16.1,1
2023-10-14T11:00,22.3,49,0.10,65,16.1,1
2023-10-14T12:00,24.1,44,0.10,63,12.5,1
2023-10-14T13:00,24.0,45,0.10,98,8.9,1
2023-10-14T14:00,22.7,49,0.20,89,5.4,1
2023-10-14T15:00,21.4,52,1.00,90,19.2,1
2023-10-14T16:00,19.6,57,0.30,93,18.0,1
2023-10-14T17:00,18.2,59,0.30,100,26.2,0
2023-10-14T18:00,15.8,67,0.30,100,26.9,0
2023-10-14T19:00,15.1,65,0.10,97,20.9,0
2023-10-14T20:00,14.5,67,0.00,91,17.3,0
2023-10-14T21:00,14.5,62,0.00,82,15.3,0
2023-10-14T22:00,14.5,62,0.00,31,16.5,0
2023-10-14T23:00,14.3,60,0.00,4,19.1,0
2023-10-15T00:00,12.9,63,0.00,65,21.1,0
2023-10-15T01:00,11.9,66,0.00,87,21.7,0
2023-10-15T02:00,11.1,69,0.00,100,23.8,0
2023-10-15T03:00,10.9,68,0.00,100,25.9,0
2023-10-15T04:00,10.8,66,0.00,100,25.7,0
2023-10-15T05:00,10.8,67,0.00,100,26.3,0
2023-10-15T06:00,10.3,73,0.00,100,21.3,1
2023-10-15T07:00,11.3,71,0.00,95,24.6,1
2023-10-15T08:00,13.0,66,0.00,72,27.7,1
2023-10-15T09:00,12.9,68,0.00,80,25.0,1
2023-10-15T10:00,13.5,68,0.00,79,24.5,1
2023-10-15T11:00,14.8,54,0.00,55,25.6,1
2023-10-15T12:00,16.5,41,0.00,83,26.7,1
2023-10-15T13:00,16.8,41,0.00,71,29.7,1
2023-10-15T14:00,16.7,43,0.00,71,31.6,1
2023-10-15T15:00,16.6,42,0.00,89,30.9,1
2023-10-15T16:00,16.0,46,0.00,87,31.3,1
2023-10-15T17:00,15.1,47,0.00,73,33.6,0
2023-10-15T18:00,13.4,51,0.00,89,31.0,0
2023-10-15T19:00,12.5,56,0.00,93,32.4,0
2023-10-15T20:00,11.7,61,0.00,85,34.2,0
2023-10-15T21:00,10.8,63,0.00,88,36.4,0
2023-10-15T22:00,10.0,65,0.00,93,36.2,0
2023-10-15T23:00,9.6,67,0.00,97,32.8,0
2023-10-16T00:00,10.0,56,0.00,99,21.7,0
2023-10-16T01:00,9.6,56,0.00,99,16.3,0
2023-10-16T02:00,8.9,61,0.00,99,18.7,0
2023-10-16T03:00,8.1,63,0.00,95,15.4,0
2023-10-16T04:00,7.8,64,0.00,96,12.2,0
2023-10-16T05:00,7.2,66,0.00,89,15.2,0
2023-10-16T06:00,7.5,69,0.00,93,9.4,1
2023-10-16T07:00,8.0,68,0.00,93,10.1,1
2023-10-16T08:00,8.7,64,0.00,66,10.1,1
2023-10-16T09:00,10.2,57,0.00,98,6.8,1
2023-10-16T10:00,12.1,50,0.00,97,3.6,1
2023-10-16T11:00,13.6,44,0.00,79,0.5,1
2023-10-16T12:00,15.1,45,0.00,77,4.2,1
2023-10-16T13:00,16.4,43,0.00,78,7.9,1
2023-10-16T14:00,17.2,44,0.00,85,9.4,1
2023-10-16T15:00,18.1,46,0.00,86,8.9,1
2023-10-16T16:00,18.3,49,0.00,77,8.4,1
2023-10-16T17:00,17.6,55,0.00,71,7.9,0
2023-10-16T18:00,13.9,65,0.00,23,19.4,0
2023-10-16T19:00,13.0,68,0.00,10,20.3,0
2023-10-16T20:00,12.9,68,0.00,1,20.7,0
2023-10-16T21:00,12.3,69,0.00,31,20.9,0
2023-10-16T22:00,12.0,70,0.00,21,22.7,0
2023-10-16T23:00,11.7,71,0.00,5,22.7,0
2023-10-17T00:00,10.6,79,0.00,25,19.5,0
2023-10-17T01:00,9.6,85,0.00,30,17.0,0
2023-10-17T02:00,9.8,84,0.00,90,15.0,0
2023-10-17T03:00,10.6,79,0.00,85,14.7,0
2023-10-17T04:00,11.6,72,0.00,100,14.7,0
2023-10-17T05:00,11.4,73,0.00,86,15.6,0
2023-10-17T06:00,9.8,83,0.00,97,16.1,1
2023-10-17T07:00,10.5,81,0.00,100,16.1,1
2023-10-17T08:00,12.8,71,0.00,100,15.0,1
2023-10-17T09:00,15.1,59,0.00,97,16.4,1
2023-10-17T10:00,17.6,52,0.00,85,16.3,1
2023-10-17T11:00,19.6,51,0.00,77,12.1,1
2023-10-17T12:00,22.2,50,0.00,81,10.7,1
2023-10-17T13:00,23.3,49,0.00,85,16.0,1
2023-10-17T14:00,23.2,48,0.00,77,24.2,1
2023-10-17T15:00,22.3,51,0.00,75,30.7,1
2023-10-17T16:00,21.6,53,0.00,94,31.6,1
2023-10-17T17:00,20.4,59,0.00,100,31.1,0
2023-10-17T18:00,19.0,68,0.00,100,27.5,0
2023-10-17T19:00,18.8,71,0.00,100,24.8,0
2023-10-17T20:00,18.0,73,0.00,100,23.4,0
2023-10-17T21:00,17.0,77,0.00,100,25.9,0
2023-10-17T22:00,16.4,80,0.00,100,25.5,0
2023-10-17T23:00,15.8,82,0.00,100,25.6,0
2023-10-18T00:00,16.8,77,0.00,100,20.2,0
2023-10-18T01:00,16.8,79,0.00,100,22.0,0
2023-10-18T02:00,16.8,80,0.00,91,26.4,0
2023-10-18T03:00,17.6,80,0.00,75,28.4,0
2023-10-18T04:00,17.4,83,0.00,77,32.8,0
2023-10-18T05:00,17.2,82,0.00,44,34.9,0
2023-10-18T06:00,18.4,77,0.00,95,35.3,0
2023-10-18T07:00,19.3,74,0.00,99,34.9,1
2023-10-18T08:00,19.4,72,0.20,98,40.3,1
2023-10-18T09:00,19.9,71,0.00,97,42.6,1
2023-10-18T10:00,21.2,69,0.00,96,50.0,1
2023-10-18T11:00,22.7,59,0.00,97,57.1,1
2023-10-18T12:00,21.1,68,0.00,74,57.3,1
2023-10-18T13:00,22.6,61,0.00,88,56.7,1
2023-10-18T14:00,23.1,60,0.00,93,55.4,1
2023-10-18T15:00,22.9,60,0.20,94,49.3,1
2023-10-18T16:00,22.1,65,1.10,99,47.0,1
2023-10-18T17:00,21.6,68,1.60,100,44.1,0
2023-10-18T18:00,19.3,85,2.80,100,42.4,0
2023-10-18T19:00,19.1,87,1.30,95,40.5,0
2023-10-18T20:00,18.9,88,0.90,100,36.5,0
2023-10-18T21:00,19.0,86,0.80,100,36.9,0
2023-10-18T22:00,18.7,88,1.00,100,36.5,0
2023-10-18T23:00,18.6,87,0.90,99,30.1,0
2023-10-19T00:00,18.4,89,0.70,100,27.2,0
2023-10-19T01:00,18.4,89,1.20,99,28.2,0
2023-10-19T02:00,18.2,88,1.30,100,29.6,0
2023-10-19T03:00,18.4,85,1.80,100,38.5,0
2023-10-19T04:00,18.0,86,1.10,100,45.0,0
2023-10-19T05:00,18.0,86,1.20,100,47.8,0
2023-10-19T06:00,17.4,92,3.00,100,28.8,0
2023-10-19T07:00,17.3,93,2.90,100,23.8,1
2023-10-19T08:00,17.7,91,3.50,100,20.9,1
2023-10-19T09:00,18.2,89,6.10,100,24.1,1
2023-10-19T10:00,18.3,87,4.80,100,25.2,1
2023-10-19T11:00,18.5,88,1.00,100,33.1,1
2023-10-19T12:00,19.4,85,0.10,100,46.2,1
2023-10-19T13:00,21.2,69,0.00,100,50.1,1
2023-10-19T14:00,20.8,71,0.10,100,56.5,1
2023-10-19T15:00,20.9,69,0.00,16,52.7,1
2023-10-19T16:00,21.0,68,0.00,100,55.5,1
2023-10-19T17:00,20.6,73,0.00,100,55.6,0
2023-10-19T18:00,21.5,62,0.00,100,45.6,0
2023-10-19T19:00,21.0,63,0.00,100,54.4,0
2023-10-19T20:00,20.2,65,0.00,100,67.7,0
2023-10-19T21:00,20.0,68,0.30,100,55.8,0
2023-10-19T22:00,19.8,71,0.20,100,57.6,0
2023-10-19T23:00,18.9,79,0.10,100,55.1,0
2023-10-20T00:00,19.5,77,0.30,100,70.2,0
2023-10-20T01:00,19.8,78,0.20,100,61.9,0
2023-10-20T02:00,19.6,80,0.70,100,63.4,0
2023-10-20T03:00,17.6,87,2.80,100,60.0,0
2023-10-20T04:00,16.8,92,11.30,100,28.6,0
2023-10-20T05:00,17.2,92,11.00,100,28.3,0
2023-10-20T06:00,15.9,89,3.80,100,24.9,0
2023-10-20T07:00,15.7,92,0.80,100,17.1,1
2023-10-20T08:00,16.0,89,1.60,100,21.7,1
2023-10-20T09:00,16.3,88,1.40,100,38.7,1
2023-10-20T10:00,16.7,86,1.10,100,39.1,1
2023-10-20T11:00,17.3,84,0.00,13,34.6,1
2023-10-20T12:00,19.2,72,0.00,10,38.2,1
2023-10-20T13:00,19.6,70,0.00,28,40.4,1
2023-10-20T14:00,19.7,66,0.00,64,48.3,1
2023-10-20T15:00,18.2,75,0.00,85,48.3,1
2023-10-20T16:00,18.3,73,0.00,100,53.6,1
2023-10-20T17:00,18.0,71,0.00,94,48.4,0
2023-10-20T18:00,17.6,68,0.00,100,51.8,0
2023-10-20T19:00,17.5,69,0.00,100,50.9,0
2023-10-20T20:00,17.4,69,0.00,100,46.0,0
2023-10-20T21:00,16.8,73,0.00,100,41.9,0
2023-10-20T22:00,15.9,84,0.00,100,39.9,0
2023-10-20T23:00,15.9,83,0.00,100,37.2,0
2023-10-21T00:00,16.3,74,0.00,62,31.6,0
2023-10-21T01:00,16.0,75,0.00,69,27.0,0
2023-10-21T02:00,16.2,62,0.00,92,32.3,0
2023-10-21T03:00,15.5,60,0.00,100,34.8,0
2023-10-21T04:00,14.8,61,0.00,93,36.5,0
2023-10-21T05:00,14.5,61,0.00,94,33.3,0
2023-10-21T06:00,15.2,56,0.00,86,34.9,0
2023-10-21T07:00,15.1,54,0.00,69,32.3,1
2023-10-21T08:00,15.5,54,0.00,43,31.2,1
2023-10-21T09:00,15.6,54,0.00,32,27.6,1
2023-10-21T10:00,16.2,54,0.00,17,27.0,1
2023-10-21T11:00,17.5,49,0.00,5,27.0,1
2023-10-21T12:00,19.3,42,0.00,3,26.3,1
2023-10-21T13:00,19.5,40,0.00,1,24.6,1
2023-10-21T14:00,19.6,41,0.00,1,23.8,1
2023-10-21T15:00,19.4,41,0.00,0,26.4,1
2023-10-21T16:00,18.7,45,0.00,0,28.8,1
2023-10-21T17:00,17.8,46,0.00,0,34.5,0
2023-10-21T18:00,16.3,51,0.00,67,33.1,0
2023-10-21T19:00,15.8,53,0.00,82,35.2,0
2023-10-21T20:00,15.6,55,0.00,93,32.8,0
2023-10-21T21:00,15.3,56,0.00,89,29.0,0
2023-10-21T22:00,14.4,60,0.00,49,27.5,0
2023-10-21T23:00,13.9,60,0.00,76,29.1,0
2023-10-22T00:00,13.6,62,0.00,63,25.0,0
2023-10-22T01:00,12.8,65,0.00,45,22.9,0
2023-10-22T02:00,11.7,68,0.00,32,21.5,0
2023-10-22T03:00,11.1,70,0.00,29,16.9,0
2023-10-22T04:00,10.8,70,0.00,22,11.5,0
2023-10-22T05:00,10.6,71,0.00,13,8.9,0
2023-10-22T06:00,10.0,69,0.00,10,7.7,0
2023-10-22T07:00,9.6,71,0.00,27,7.1,1
2023-10-22T08:00,10.9,66,0.00,97,7.7,1
2023-10-22T09:00,12.5,61,0.00,46,5.7,1
2023-10-22T10:00,14.9,55,0.00,91,1.9,1
2023-10-22T11:00,16.5,53,0.00,87,6.2,1
2023-10-22T12:00,18.4,38,0.00,48,7.5,1
2023-10-22T13:00,18.8,35,0.00,100,8.1,1
2023-10-22T14:00,18.6,39,0.00,79,7.0,1
2023-10-22T15:00,18.3,43,0.00,51,6.6,1
2023-10-22T16:00,17.9,45,0.00,81,7.7,1
2023-10-22T17:00,17.4,50,0.00,85,9.3,0
2023-10-22T18:00,15.0,56,0.00,80,12.0,0
2023-10-22T19:00,14.4,63,0.00,72,11.6,0
2023-10-22T20:00,13.9,66,0.00,67,10.0,0
2023-10-22T21:00,12.8,72,0.00,49,12.4,0
2023-10-22T22:00,12.2,73,0.00,35,13.8,0
2023-10-22T23:00,11.2,77,0.00,56,14.9,0
2023-10-23T00:00,10.8,84,0.00,67,9.2,0
2023-10-23T01:00,11.0,86,0.00,58,7.1,0
2023-10-23T02:00,10.7,85,0.00,67,6.2,0
2023-10-23T03:00,10.8,79,0.00,99,4.1,0
2023-10-23T04:00,10.9,79,0.50,97,8.9,0
2023-10-23T05:00,11.0,83,0.10,100,4.3,0
2023-10-23T06:00,11.7,86,0.20,92,6.8,0
2023-10-23T07:00,11.8,85,0.00,99,13.7,1
2023-10-23T08:00,13.2,81,0.00,100,10.9,1
2023-10-23T09:00,14.6,77,0.00,100,12.7,1
2023-10-23T10:00,16.0,73,0.00,100,11.6,1
2023-10-23T11:00,17.0,68,0.00,100,7.2,1
2023-10-23T12:00,19.7,57,0.00,100,18.1,1
2023-10-23T13:00,21.5,52,0.00,100,34.4,1
2023-10-23T14:00,22.4,50,0.00,100,43.9,1
2023-10-23T15:00,22.3,52,0.00,100,48.9,1
2023-10-23T16:00,22.0,54,0.00,100,52.6,1
2023-10-23T17:00,19.6,71,0.00,100,51.7,0
2023-10-23T18:00,18.2,84,0.10,100,34.0,0
2023-10-23T19:00,17.0,84,4.40,100,23.2,0
2023-10-23T20:00,16.8,86,3.30,100,25.5,0
2023-10-23T21:00,16.4,89,4.20,100,26.4,0
2023-10-23T22:00,16.1,91,5.00,100,21.6,0
2023-10-23T23:00,15.9,91,6.60,100,18.7,0
2023-10-24T00:00,16.3,93,7.20,100,15.3,0
2023-10-24T01:00,16.0,89,2.70,100,15.5,0
2023-10-24T02:00,15.1,88,2.30,100,14.9,0
2023-10-24T03:00,14.7,87,3.10,100,9.6,0
2023-10-24T04:00,14.3,91,4.60,100,7.8,0
2023-10-24T05:00,14.1,90,4.80,100,11.6,0
2023-10-24T06:00,14.9,90,4.10,100,4.7,0
2023-10-24T07:00,14.9,90,2.40,100,6.2,1
2023-10-24T08:00,15.3,88,1.80,100,5.2,1
2023-10-24T09:00,16.1,84,1.00,100,3.6,1
2023-10-24T10:00,15.8,84,1.10,100,2.9,1
2023-10-24T11:00,16.2,79,0.60,100,5.6,1
2023-10-24T12:00,14.4,82,0.40,98,4.2,1
2023-10-24T13:00,14.7,79,0.00,65,3.3,1
2023-10-24T14:00,15.6,78,0.00,51,2.8,1
2023-10-24T15:00,15.9,76,0.00,18,7.1,1
2023-10-24T16:00,15.5,79,0.00,19,7.0,1
2023-10-24T17:00,14.7,80,0.00,18,9.7,0
2023-10-24T18:00,12.9,85,0.00,71,8.0,0
2023-10-24T19:00,12.3,86,0.00,44,11.9,0
2023-10-24T20:00,12.2,85,0.00,30,15.1,0
2023-10-24T21:00,11.8,85,0.00,37,22.0,0
2023-10-24T22:00,11.5,87,0.00,56,24.9,0
2023-10-24T23:00,11.7,86,0.00,44,32.2,0
2023-10-25T00:00,12.1,90,0.00,64,35.8,0
2023-10-25T01:00,12.8,86,0.00,59,36.9,0
2023-10-25T02:00,12.1,88,0.00,63,42.1,0
2023-10-25T03:00,12.4,88,0.00,68,40.9,0
2023-10-25T04:00,12.5,87,0.10,89,41.4,0
2023-10-25T05:00,12.3,86,0.10,62,45.1,0
2023-10-25T06:00,13.4,80,0.00,25,50.8,0
2023-10-25T07:00,13.6,80,0.00,25,50.4,1
2023-10-25T08:00,14.0,78,0.00,6,56.2,1
2023-10-25T09:00,14.7,74,0.00,17,48.3,1
2023-10-25T10:00,16.1,72,0.00,93,41.3,1
2023-10-25T11:00,17.6,68,0.00,98,40.0,1
2023-10-25T12:00,18.7,62,0.00,83,36.0,1
2023-10-25T13:00,19.0,61,0.00,100,33.7,1
2023-10-25T14:00,18.5,65,0.00,100,37.1,1
2023-10-25T15:00,17.6,68,0.00,100,43.6,1
2023-10-25T16:00,16.3,79,0.60,100,40.6,1
2023-10-25T17:00,15.7,84,1.00,100,40.8,0
2023-10-25T18:00,15.3,88,1.00,92,27.4,0
2023-10-25T19:00,15.1,88,1.40,96,32.4,0
2023-10-25T20:00,15.0,87,1.00,92,33.1,0
2023-10-25T21:00,15.0,85,0.50,99,31.4,0
2023-10-25T22:00,14.9,86,0.20,96,35.6,0
2023-10-25T23:00,14.9,87,0.50,99,38.8,0
2023-10-26T00:00,15.2,89,0.80,100,45.0,0
2023-10-26T01:00,15.1,88,1.50,100,46.5,0
2023-10-26T02:00,15.3,85,0.30,100,47.2,0
2023-10-26T03:00,15.4,83,0.00,100,54.9,0
2023-10-26T04:00,15.2,82,0.00,100,53.0,0
2023-10-26T05:00,15.4,78,0.00,100,50.1,0
2023-10-26T06:00,15.7,72,0.00,100,49.1,0
2023-10-26T07:00,15.9,73,0.00,100,50.5,1
2023-10-26T08:00,16.3,72,0.00,100,50.8,1
2023-10-26T09:00,15.7,80,0.20,97,39.7,1
2023-10-26T10:00,16.5,78,0.40,100,33.6,1
2023-10-26T11:00,16.9,77,0.80,100,38.1,1
2023-10-26T12:00,15.5,85,1.60,100,28.8,1
2023-10-26T13:00,15.8,84,1.10,100,19.5,1
2023-10-26T14:00,15.7,86,0.80,99,24.5,1
2023-10-26T15:00,16.0,86,0.80,99,20.2,1
2023-10-26T16:00,15.7,88,0.50,98,13.9,1
2023-10-26T17:00,15.9,89,0.50,97,9.0,0
2023-10-26T18:00,15.0,92,0.60,100,15.6,0
2023-10-26T19:00,14.7,94,1.00,100,9.1,0
2023-10-26T20:00,14.5,93,1.70,100,16.9,0
2023-10-26T21:00,14.4,91,0.20,100,20.9,0
2023-10-26T22:00,14.5,89,0.80,100,17.7,0
2023-10-26T23:00,14.5,88,0.60,99,23.1,0
2023-10-27T00:00,14.7,85,0.40,85,10.4,0
2023-10-27T01:00,15.2,72,0.90,82,9.9,0
2023-10-27T02:00,14.4,70,0.90,81,11.2,0
2023-10-27T03:00,13.6,70,0.40,39,13.6,0
2023-10-27T04:00,13.0,71,0.00,65,9.5,0
2023-10-27T05:00,12.6,73,0.00,70,7.1,0
2023-10-27T06:00,13.3,78,0.50,37,13.6,0
2023-10-27T07:00,13.1,81,0.00,59,23.8,1
2023-10-27T08:00,14.0,79,0.00,46,23.8,1
2023-10-27T09:00,14.7,77,0.00,67,21.9,1
2023-10-27T10:00,16.3,63,0.00,62,20.5,1
2023-10-27T11:00,16.9,57,0.00,44,23.3,1
2023-10-27T12:00,18.0,51,0.00,76,20.9,1
2023-10-27T13:00,18.1,49,0.30,95,20.4,1
2023-10-27T14:00,18.3,49,0.70,75,24.6,1
2023-10-27T15:00,16.8,64,0.00,77,28.7,1
2023-10-27T16:00,16.6,63,0.00,95,27.5,1
2023-10-27T17:00,15.6,73,0.20,100,32.5,0
2023-10-27T18:00,14.3,63,0.00,6,33.9,0
2023-10-27T19:00,13.7,61,0.00,23,27.2,0
2023-10-27T20:00,13.5,61,0.00,3,31.9,0
2023-10-27T21:00,12.8,63,0.00,54,34.6,0
2023-10-27T22:00,12.1,62,0.00,47,42.7,0
2023-10-27T23:00,11.8,64,0.00,85,43.6,0
2023-10-28T00:00,13.1,62,0.00,93,41.6,0
2023-10-28T01:00,12.9,64,0.00,92,45.8,0
2023-10-28T02:00,12.6,67,0.00,83,45.9,0
2023-10-28T03:00,12.2,67,0.00,94,44.6,0
2023-10-28T04:00,12.0,64,0.00,85,44.8,0
2023-10-28T05:00,11.8,65,0.00,63,40.1,0
2023-10-28T06:00,11.4,76,0.00,100,30.4,0
2023-10-28T07:00,11.5,75,0.00,100,35.2,1
2023-10-28T08:00,12.3,69,0.00,96,35.7,1
2023-10-28T09:00,13.2,67,0.00,100,37.6,1
2023-10-28T10:00,13.5,70,0.10,98,32.2,1
2023-10-28T11:00,14.4,69,0.00,77,40.0,1
2023-10-28T12:00,16.7,59,0.00,38,45.1,1
2023-10-28T13:00,17.4,57,0.00,67,45.4,1
2023-10-28T14:00,17.9,55,0.00,99,47.0,1
2023-10-28T15:00,17.6,56,0.00,100,49.0,1
2023-10-28T16:00,17.1,57,0.00,100,49.0,1
2023-10-28T17:00,16.8,55,0.00,100,47.9,0
2023-10-28T18:00,16.5,54,0.00,100,49.1,0
2023-10-28T19:00,16.6,53,0.00,87,52.6,0
2023-10-28T20:00,15.7,57,0.00,89,55.4,0
2023-10-28T21:00,15.8,57,0.00,100,62.9,0
2023-10-28T22:00,16.6,50,0.00,100,68.1,0
2023-10-28T23:00,16.5,59,0.00,97,72.5,0
2023-10-29T00:00,17.5,62,0.00,100,67.0,0
2023-10-29T01:00,17.7,60,0.00,100,67.0,0
2023-10-29T02:00,17.8,60,0.00,100,69.3,0
2023-10-29T03:00,18.0,60,0.00,80,67.5,0
2023-10-29T04:00,17.6,61,0.00,99,73.1,0
2023-10-29T05:00,17.3,62,0.00,99,73.5,0
2023-10-29T06:00,18.3,62,0.00,90,59.8,0
2023-10-29T07:00,18.5,63,0.00,100,61.6,1
2023-10-29T08:00,19.1,60,0.00,100,55.5,1
2023-10-29T09:00,19.3,61,0.00,100,58.6,1
2023-10-29T10:00,19.4,63,0.00,100,59.3,1
2023-10-29T11:00,19.7,60,0.00,100,59.8,1
2023-10-29T12:00,21.2,52,0.00,100,52.1,1
2023-10-29T13:00,21.1,50,0.00,100,55.3,1
2023-10-29T14:00,20.9,52,0.00,100,52.4,1
2023-10-29T15:00,19.4,63,0.00,100,53.8,1
2023-10-29T16:00,19.4,63,0.00,100,54.0,1
2023-10-29T17:00,19.6,60,0.00,100,51.0,0
2023-10-29T18:00,20.0,50,0.00,99,50.3,0
2023-10-29T19:00,20.0,47,0.00,100,51.0,0
2023-10-29T20:00,19.7,44,0.00,100,49.1,0
2023-10-29T21:00,19.1,45,0.00,100,47.2,0
2023-10-29T22:00,18.6,50,0.00,100,47.9,0
2023-10-29T23:00,18.5,53,0.00,100,50.9,0
2023-10-30T00:00,19.1,49,0.00,95,44.4,0
2023-10-30T01:00,19.4,52,0.00,99,46.6,0
2023-10-30T02:00,19.1,56,0.00,100,47.8,0
2023-10-30T03:00,18.8,60,0.00,91,42.8,0
2023-10-30T04:00,18.7,63,0.00,95,39.4,0
2023-10-30T05:00,18.7,63,0.00,97,39.9,0
2023-10-30T06:00,18.9,63,0.00,100,39.7,0
2023-10-30T07:00,19.0,63,0.00,100,47.2,1
2023-10-30T08:00,19.2,61,0.00,100,53.6,1
2023-10-30T09:00,19.2,62,0.00,100,48.3,1
2023-10-30T10:00,19.5,63,0.00,100,52.9,1
2023-10-30T11:00,19.4,63,0.00,100,46.5,1
2023-10-30T12:00,19.4,66,0.00,100,39.8,1
2023-10-30T13:00,16.0,85,0.00,100,36.6,1
2023-10-30T14:00,15.9,89,0.10,100,33.1,1
2023-10-30T15:00,15.2,86,0.60,100,27.0,1
2023-10-30T16:00,15.6,86,1.90,100,13.9,1
2023-10-30T17:00,15.8,83,1.90,100,7.6,0
